,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija
143,l6V8OOIw_1_143,Magazin,Magazin,Sve bi me curice ljubile,34234,"Sacuvaj Boze da bi te tako
i malim prstom u tebe mako
jel' lazem, lazes garant

Mama mi je rekla da budem ozbiljna
da se dobro pazim
i da ne nagazim takvog mangupa
zato nemoj brate
nemoj da me napadas
 
Ref.
Pa kaze, sve bi me
bas sve, curice ljubile
a ti me neces, ti me neces
pa kaze, sve bi me
bas sve, curice ljubile
al' mene neces, dragi moj

Ne bi ti kruna sa glave pala
kad bi mi mali poljubac dala
jel' tako, e nije garant

Poljubac po poljubac, gdje bi svrsili
onda zbogom glavo
otisli bi pravo na tvoj otoman
zato nemoj brate
nemoj da si dosadan

Ref.

Steta bi bila da propadne stvar
kada smo tako opasan par
jel' tako, nije garant

Opasno je opasno, da se igramo
mnoge su mi rekle
da su se opekle, pa sad tuguju
zato nemoj brate
nemoj da me zamaras

Ref.

Sve bi me curice ljubile
a ti me neces, ti me neces
pa kaze, sve bi me
bas sve, curice ljubile
al' mene neces, dragi moj","https://tekstovi.net/2,95,15891.html",,Sve bi me curice ljubile,All lasses would kiss me,,"Sačuvaj Bože da bi te tako
1
I malim prstom u tebe mako
Jel' lažem ?
Lažes garant
Mama mi je rekla da budem ozbiljna
Da se dobro pazim
I da ne nagazim takvog mangupa
Zato nemoj brate
Nemoj da me napadaš
Pa kaže,
Sve bi me
Baš sve, curice ljubile
A ti me nećeš, ti me nećeš
Pa kaže,
Sve bi me
Baš sve, curice ljubile
Al' mene nećeš, dragi moj
Ne bi ti kruna sa glave pala
Kad bi mi mali poljubac dala
Jel' tako ?
E nije garant
Poljubac po poljubac, gdje bi svršili
Onda zbogom glavo
Otišli bi pravo na tvoj otoman
Zato nemoj brate
Nemoj da si dosadan
Pa kaže,
Sve bi me
Baš sve, curice ljubile
A ti me nećeš, ti me nećeš
Pa kaže,
Sve bi me
Baš sve, curice ljubile
A ti me nećeš, dragi moj
Šteta bi bila da propadne stvar
Kada smo tako opasan par
Jel' tako ?
Nije garant
Opasno je opasno, da se igramo
Mnoge su mi rekle
da su se opekle, pa sad tuguju
Zato nemoj brate
Nemoj da me zamaraš
Pa kaže,
Sve bi me
Baš sve, curice ljubile
A ti me nećeš, ti me nećeš
Pa kaže,
Sve bi me
Baš sve, curice ljubile
Al' mene nećeš, dragi moj","God forbid that I touch you
and point to you with my pinky finger
Am I lying ?
You're sure lying
Mom told me to be serious
To be extra cautious so as not to
stumble upon such an unruly guy
Therefore, just don't
Don't assault me
Then it goes
Just all
Just all lasses would kiss me
and you don't want me, you don't want me
Then it goes
Just all
Just all lasses would kiss me
and you don't want me, my dear
The crown wouldn't fall off your head
if you'd give me a little kiss
Right ?
Nope, guaranteed.
Kiss by kiss, where would we end up ?
Then as if with no brains
We'd go straight on your sofa.
Therefore, stop
Stop being boring
Then it goes
Just all
Just all lasses would kiss me
and you don't want me, you don't want me
Then it goes
Just all
Just all lasses would kiss me
and you don't want me, my dear
It would be a pity that all doesn't go through
As we're such a super couple
Correct?
Not at all.
It's dangerous, for us to play around
Many girls told me they got dissapointed
and are now suffering
So, just stop
Stop bothering me
Then it goes
Just all
Just all lasses would kiss me
and you don't want me, you don't want me,
Then it goes
Just all
Just all lasses would kiss me
and you don't want me, my dear",https://lyricstranslate.com/en/sve-bi-me-curice-ljubile-all-lasses-would-kiss-me.html,,,['Magazin'],https://diskografija.com/pjesma/sve-bi-me-curice-ljubile-3402.htm,Sve bi me curice ljubile,['Mato Došen'],1987 - Magazin,1990 - Svi najveći hitovi 1983-1990,,,,,,,
144,l6V8OOIw_1_144,Magazin,Magazin,Sve bi seke ljubile mornare,103773,"Ref. 2x
Sve bi seke ljubile mornare
ali mame, mame brane to
svoje male usne bi im dale
kad bi samo, samo smjele to

O, mama, znam, znam, nije sigurno
al' kad me on, on ljubi opasno 
o, mama sta, sta, sta da radim ja
meni nema, nema do njega
 
Ref.

Brate mili, kazi, kazi joj
da ne bude srca kamenog
moj je dragi sad na oceanu
tamo nema, nema nikog svog","https://tekstovi.net/2,95,15731.html",,Sve bi seke ljubile mornare,All The Sisses Would Kiss Sailors,Put putujem,"Sve bi seke ljubile mornare
1
ali mame, mame brane to
svoje male usne bi im dale
kad bi samo, samo smijele to. O, mama, znam, znam, nije sigurno
a kad me on, on ljubi opasno
o, mama sta, sta, sta da radim ja
meni nema, nema do njega. Brate mili, kazi, kazi joj
da ne bude srca kamenog
moj je dragi sad na okeanu
tamo nema, nema nikog svog","All the sisses would kiss sailors
But moms, moms forbid that
They would give them their little lips
If only, if only they where allowed that. O, mom, I know, I know, it's not safe
And when he, he kisses dangerously
O mum, what, what, what am I to do?
For me there's no, there's no one like him. Dear brother, tell, tell her
Not to have a heart of stone
My darling is now at the ocean
There he has not, he has no one of his own",https://lyricstranslate.com/en/sve-bi-seke-ljubile-mornare-all-sisses-would-kiss-sailors.html,['Tonči Huljić'],['Nenad Ninčević'],['Magazin'],https://diskografija.com/pjesma/sve-bi-seke-ljubile-mornare-2514.htm,Sve bi seke ljubile mornare,['Mato Došen'],1986 - Put putujem,1990 - Svi najveći hitovi 1983-1990,1993 - Najbolje godine,2002 - Zvuk osamdesetih Zabavna i Pop 1986 - 1987,2005 - Retrorama - Jole,2006 - The platinum collection,,,
145,l6V8OOIw_1_145,Magazin,Magazin,Sve je plavo,888,"Sve je plavo kad se dogodi
slatki nemir prve ljubavi
kao grom u grudi udari
kao vrata srce otvori

Ref.
Sve je plavo, kad si sa mnom tu
grad i more, ptice i oblaci
kada svrati i sve promijeni
topla ruka prve ljubavi
 
Nocas vodi me nebom ti
s nama krenut ce andjeli
i sve tajne skrivene
naci cemo mi
ako volis me, volis ti

Ref. 2x","https://tekstovi.net/2,95,59953.html",,Sve je plavo,Everything Is In Blue,,"Sve je plavo kad se dogodi
Slatki nemir prve ljubavi
Kao grom u grudi udari
Kao vrata srce otvori. Sve je plavo kad si sa mnom tu
Grad i more, ptice, oblaci
Kada svrati i sve promijeni
Topla ruka prve ljubavi. Noćas vodi me nebom ti
S nama krenuće anđeli
I sve tajne skrivene
Naći ćemo mi, ako voliš me
Voliš ti. Sve je plavo kad si sa mnom ti
Grad i more, ptice oblaci
Kada svrati i sve promijeni
Topla ruka prve ljubavi","Everything is in blue when the
Sweet disturbance of your first love happens
It hits you in the chest like thunder
The heart opens like a door. Everything is in blue when you're here, with me
The city and sea, birds, clouds
When the warm hands of your first love
Comes by and changes everything. Tonight, lead me with the sky
The angels will come with us
And all of the hidden secrets
We'll find them, if you love me
And yourself. Everything is in blue when you're here, with me
The city and sea, birds, clouds
When the warm hands of your first love
Comes by and changes everything",https://lyricstranslate.com/en/sve-je-plavo-everything-blue.html,['Tonči Huljić'],['Nenad Ninčević'],['Magazin'],https://diskografija.com/pjesma/sve-je-plavo-564.htm,Sve je plavo,['Mato Došen'],1985 - Piši mi,2005 - Dueti 1985 - 2005,,,,,,,
146,l6V8OOIw_1_146,Magazin,Magazin,Svejedno je,16495,"Motor se pokvario 
brod nam se zaglavio
a morski pas gledao nas
nasred mora cekali smo spas

Kompas mislio na nas
a mi smo ga buc, pljas
jer mi bi bas, bas bi najradje
da nas nitko ne nadje
 
Ref.
Svejedno je, svejedno je
je l' dolje trava il' more
ja ljubim te, ti ljubis me
i to je ono najbolje

Svejedno je, svejedno je
na kojem kraju svijeta je
je l' jadranska il' bavarska
il' je ovo pjesma madjarska

Obala krivudala
uvala se ljuljala
a ja i ti ko zaljubljeni
ocima se dodirivali","https://tekstovi.net/2,95,17672.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,['Magazin'],https://diskografija.com/pjesma/svejedno-je-576.htm,Svejedno je,,,,,,,,,,
147,l6V8OOIw_1_147,Magazin,Magazin,Svenut cu ti kao ruza,3491,"U grlu mi ceznja stoji
nista mi ne ide
zima daleka i blaga
 sa planina vuce se

Ako ujutro ne dodjes
sa tim svojim ocima
ljubicaste ce me laste
odnijeti na krilima
 
Otkacit cu sve od sebe
nista mi ne ide
zauzdati divlje konje
da me vode do tebe

Svenut cu ti kao ruza
ne das mi ni disati
a ti ni trepnuti neces
kad ti budu pisali

Ref.
Oci ne vide, sunce bez tebe
ako proljece, s tobom ne dodje
ruke ne traze, srecu za sebe
ako muzika, s tobom nestane

Nasa suma od barsuna
sad joj prijete pahulje
mora toplija nam bila
i od meke postelje

Svenut cu ti kao ruza
ne das mi ni disati
a ti ni trepnuti neces
kad ti budu pisali

Ref.","https://tekstovi.net/2,95,42108.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/svenut-cu-ti-kao-ruza-3416.htm,Svenut ću ti kao ruža,,,,,,,,,,
148,l6V8OOIw_1_148,Magazin,Magazin,Svileni,60845,"Kisa pada, neka pada
ja bi s' tobom bilo kada
imam ruke da te stisnem
imam usne pa da vrisnem joj
kikiriki, miki moj

Pa mi kupi ogrlice
i za ruke narukvice
od safira nausnice
jedan mali prsten zlatni
mi pokloni
 
Sunce grije, neka grije
neka skine kol'ko smije
haljinice bijele, kratke
nek' se vide noge slatke joj
kikiriki, miki moj

Ref. 2x
Svileni
tvoj je dodir mileni
kao kakao
zasladi me lagano

Kisa pada neka pada
ja bi s' tobom bilo kada
imam ruke da te stisnem 
imam usne pa da vrisnem joj
kikiriki, miki moj

Ref. 2x

Ref. 2x","https://tekstovi.net/2,95,14497.html",,Svileni,Silky,Da mi te zaljubit u mene,"Kiša pada, neka pada
1
Ja bih s tobom bila tada
Imam ruke da te stisnem
Imam ruke pa da vrisnem - joj!
Kiki, riki, miki moj!. Pa mi kupi ogrlice
I za ruke narukvice,
Od safira naušnice
Jedan mali prsten, zlatni, mi
Pokloni. Sunce grije, neka grije
Neka skine tko to smije
Haljinice bijele, kratke
Nek' se vide noge slatke, joj!
Kiki, riki, miki moj!. Pa mi kupi ogrlice
I za ruke narukvice,
Od safira naušnice
Jedan mali prsten, zlatni, mi
Pokloni. (Pripjev)
Svileni,
Tvoj je dodir mileni.
Kao kakao,
Zasladi me lagano. Kiša pada, neka pada
Ja bih s tobom bila tada
Imam ruke da te stisnem
Imam ruke pa da vrisnem - joj!
Kiki, riki, miki moj!. Pa mi kupi ogrlice
I za ruke narukvice,
Od safira naušnice
Jedan mali prsten, zlatni, mi
Pokloni. Sunce grije, neka grije
Neka skine tko to smije
Haljinice bijele, kratke
Nek' se vide noge slatke, joj!
Kiki, riki, miki moj!. Pa mi kupi ogrlice
I za ruke narukvice,
Od safira naušnice
Jedan mali prsten, zlatni, mi
Pokloni. (Pripjev)","It's raining, let it rain
I would like to be with you
I have hands to squeeze you
I have hands, i scream- joj!
My Kiki, riki, miki. So buy me necklaces
And bracelets for my hands
Sapphire earrings
One small ring made of gold
Give me. The Sun is shining, let it shine
If you dare take off
White short dresses
Let those nice legs be seen, joj!
My Kiki, riki, miki. So buy me necklaces
And bracelets for my hands
Sapphire earrings
One small ring made of gold
Give me. (Chorus)
Silky
Your touch is
Like cocoa
Sweetens me easily. It's raining, let it rain
I would like to be with you
I have hands to squeeze you
I have hands, i scream- joj!
My Kiki, riki, miki. So buy me necklaces
And bracelets for my hands
Sapphire earrings
One small ring made of gold
Give me. The Sun is shining, let it shine
If you dare take off
White short dresses
Let those nice legs be seen, joj!
My Kiki, riki, miki. So buy me necklaces
And bracelets for my hands
Sapphire earrings
One small ring made of gold
Give me. Chorus",https://lyricstranslate.com/en/svileni-silk.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/svileni-3420.htm,Svileni,['Mato Došen'],1991 - Da mi te zaljubit u mene,2001 - The best of br. 1,,,,,,,
149,l6V8OOIw_1_149,Magazin,Magazin,Tamara,63357,"Laga, lagala si ga
nocu druge ljubila
laga, lagala si ga 
s njime bila svetica
sad kad cujes telefon 
ti bi htjela da je on
 
Nocas, nocas trebas ga 
losa stara navika
nocas, nocas trebas ga 
radio te nervira
zuris, zvoni telefon 
zovu svi, al' ne i on

Ref.
Tamara, Tamara 
koga si nocas varala, varala 
dok si njega sanjala svu noc 
kazi nam, Tamara

Tamara, Tamara 
za kim si nocas plakala, plakala 
dok si njega sanjala svu noc 
kazi nam, Tamara

Laga, lagala si ga 
bjezala na prstima
laga, lagala si ga 
zorom bi se vracala 
opet zvoni telefon 
glas ne poznas, nije on

Ref.","https://tekstovi.net/2,95,6626.html",,Tamara,Tamara,Piši mi (1985),"Laga-lagala si ga
1
Noću druge ljubila
Laga-lagala si ga
S njime bila svetica
Sad kad čuješ telefon,
Ti bi htjela da je on. Noćas, noćas trebaš ga
Loša stara navika
Noćas, noćas trebaš ga
Radio te nervira
Žuriš, zvoni telefon
Zovu svi, al' ne i on. (Refren)
Tamara, Tamara!
Koga si noćas varala, varala
Dok si njega sanjala svu noć?
Kaži nam, Tamara!
Tamara, Tamara!
Za kim si noćas plakala, plakala
Dok si njega sanjala svu noć?
Kaži nam, Tamara. Laga-lagala si ga
Bježala na prstima
Laga-lagala si ga
Zorom bi se vraćala
Opet zvoni telefon
Glas ne poznaš, nije on. (Refren)","You lied to him
in the night you kissed someone else
You lied to him
With him you were like a saint
Now when you hear the telephone
You wish it was him. At night, at night you need him
A bad old habit
At night, at night you need him
it makes you nervous
You hurry, (because) the telephone is ringing
Everybody calls, exept for him. Ref.. Tamara, Tamara
Who did you cheat on/betray last night
Whilst you were dreaming of him all night
Tell us, Tamara. Tamara, Tamara
For whom did you cry last night
Whilst you were dreaming of him all night
Tell us, Tamara. You lied to him
You fled on you fingers/toes (silently)
You lied to him
In the morning you would return
Again the telephone rings
You don't recognize the voice, it's not him. Ref.",https://lyricstranslate.com/en/tamara-tamara.html-2,['Tonči Huljić'],['Nenad Ninčević'],['Magazin'],https://diskografija.com/pjesma/tamara-558.htm,Tamara,['Mato Došen'],1985 - Piši mi,1990 - Svi najveći hitovi 1983-1990,1993 - Najbolje godine,2006 - The platinum collection,,,,,
150,l6V8OOIw_1_150,Magazin,Magazin,Ti si zelja mog zivota,131456,"Bio si mi sjaj u oku
sve sto imam, sve sto znam
kako srcu svom da priznam
da bez tebe moram sad

Bio si mi ljeto, zima
sve sto srce zna da ima
bio si mi noc i dan
sad bez tebe moram znam
 
Ref.
Ti si zelja mog zivota
ti si zelja moga sna
ako hoces ti jos mozes
da mi svoju ruku das

Ti si zelja mog zivota
ti si zelja moga sna
u zivotu, u zivotu
samo tebe imam ja

Uzmi moje dane, noci
uzmi sve to radi nas
jer si zelja mog zivota
jer si mojoj dusi spas

Sanjala sam oci plave
prijatelje kako slave
ali zorom dusa zna
da bez tebe moram ja

Ref.
","https://tekstovi.net/2,95,7563.html",,Ti si želja mog života,You are the wish of my life,Magazin (1987),"Bio si mi sjaj u oku,
1
sve što imam, sve što znam.
Kako srcu svom da priznam,
Da bez tebe moram sad?. Bio si mi ljeto, zima,
Sve što srce zna da ima,
Bio si mi noć i dan,
Sad bez tebe moram, znam.. (Pripjev)
Ti si želja mog života,
Ti si želja moga sna.
Ako hoćeš, ti još možeš,
Da mi svoju ruku daš.
Ti si želja mog života,
Ti si želja moga sna,
U životu, u životu,
Samo tebe imam ja
Uzmi moje dane, noći,
Uzmi sve to radi nas,
Jer si želja mog života,
Jer si mojoj duši spas. Sanjala sam oči plave,
Prijatelje kako slave,
Ali zorom duša zna,
Da bez tebe moram ja.. (Pripjev x2). Jer si želja mog života,
Jer si mojoj duši spas.","You were the shine in my eye
Everything I had, everything I knew
How to admit to my heart
That I must go on without you. You were my summer, my winter
Everything that heart has
You were my night, my day
And now I must go on without you. You are the wish of my life
You are the wish of my dream
If you want, you still can
give me your hand.
You are the wish of my life
You are the wish of my dream
In my life, in my life
I have only you. Take my days and nights
Take all of it because of us
Because you're the wish of my life
Because you are salvation to my soul",https://lyricstranslate.com/en/ti-si-zelja-mog-zivota-you-are-wish-my-life.html,['Tonči Huljić'],"['Marina Tucaković', 'Zvonko Špišić']",['Magazin'],https://diskografija.com/pjesma/ti-si-zelja-mog-zivota-2515.htm,Ti si želja mog života,['Mato Došen'],1987 - Magazin,1990 - Svi najveći hitovi 1983-1990,1993 - Najbolje godine,2002 - Zvuk osamdesetih Zabavna i Pop 1988 - 1989,2006 - The platinum collection,,,,
151,l6V8OOIw_1_151,Magazin,Magazin,Tisina,13451,"Cujes li zove te tisina
k'o bolan sunce iz visina
reci mi zar je to sudbina
sto nocas stize u nas dvor
il' je srcu mom' to tvoj odgovor
(2x)

Samo tisina, samo tisina
k'o vjetar hoda kroz ovaj dvor
jer je tisina jos od davnina
nasa sudbina i nas razgovor","https://tekstovi.net/2,95,22245.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/tisina-3425.htm,Tišina,['Mato Došen'],,,,,,,,,
152,l6V8OOIw_1_152,Magazin,Magazin,Trag od krede,14442,"Daleko je gora maslinska
spasitelj od mojih usana
mogao si, nisi htio ti
biti ruka sto mi pruza mir
sto mi pruza mir

Ako pisnem poc' ce rijeka ta
rijeka svega sto sam skupila
plivat' ces u ispovjedima
ruku svezanih od kajanja
 
Ref.
Danima si vec nepozvan
idi ostani ponosan
i ostavi bar malo
onog sebe starog
da mi nije zao

Danima si vec nepozvan
idi ostani ponosan
kao trag od krede
da se drugi brisu
brisu nakon tebe

Saznat ces iz prve ruke ti
sve sto nisi htio saznati
nikad neces znati cjeniti
odanost u ime proslosti

Ref.

I ostavi bar malo
onog sebe starog
da mi nije zao

Ref.","https://tekstovi.net/2,95,17183.html",,Trag od krede,Chalk Trace,,"Daleko je gora Maslinska
spasitelj od mojih usana
mogao si, nisi htio ti
biti ruka što mi pruža mir
što mi pruža mir. Ako pisnem, poć će rijeka ta
rijeka svega što sam skupila
plivat ćeš u ispovijedima
ruku svezanih od kajanja. Danima si već nepozvan
idi i ostani ponosan
i ostavi bar malo
onog sebe starog,
da mi nije žao. Danima si već nepozvan
idi i ostani ponosan
kao trag od krede
da se drugi brišu
brišu nakon tebe. Saznat ćeš iz prve ruke ti
sve što nisi htio saznati
nikad nećeš znati cijeniti
odanost u ime prošlosti. Danima si već nepozvan
idi i ostani ponosan
i ostavi bar malo
onog sebe starog
da mi nije žao. Danima si već nepozvan
idi i ostani ponosan
kao trag od krede
da se drugi brišu,
brišu nakon tebe
ostavi bar malo
onog sebe starog
da mi nije žao. Danima si već nepozvan
idi i ostani ponosan
i ostavi bar malo
onog sebe starog
da mi nije žao. Danima si već nepozvan
idi i ostani ponosan
kao trag od krede
da se drugi brišu,
brišu nakon tebe","Far away is the Mount of Olives
My lips' saviour
You could have, you didn't want to
Be the hand giving me peace
Giving me peace. If I open my mouth, the river will pour out
The river made of everything I collected
You will swim in confessions
With hands tied by regret. You are uncalled for days already
Go and stay proud
And leave at least a bit of
Your old self
So I would not be sorry. You are uncalled for days already
Go and stay proud
So others after you would be erased
Like a chalk trace
Erased after you. You will learn first hand
All you didn't want to learn
You'll never know how to appreciate
Loyalty in the name of past. You are uncalled for days already
Go and stay proud
And leave at least a bit of
Your old self
So I would not be sorry. You are uncalled for days already
Go and stay proud
So others after you would be erased
Like a chalk trace
Erased after you
Leave at least a bit of
Your old self
So I would not be sorry. You are uncalled for days already
Go and stay proud
And leave at least a bit of
Your old self
So I would not be sorry. You are uncalled for days already
Go and stay proud
So others after you would be erased
Like a chalk trace
Erased after you",https://lyricstranslate.com/en/trag-od-krede-chalk-trace.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/trag-od-krede-616.htm,Trag od krede,['Fedor Boić'],,,,,,,,,
