,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija
89,rLIJvpNx_1_89,Tony Cetinski,Tony Cetinski,Volim te jos,68810,"Volim te jos isto je sve
iako znam s kim si i gdje
zauvijek si me vezala ti
poludjet' cu od ljubavi

Bjezao bih al' ne mogu
u grudima ti si mi tu
i u snu vjecno pratis me ti
poludjet' cu od ljubavi
 
Ref.
Ti srce mi opet slomi
do kraja mi ga polomi
slomi ga ti
pa da nemam vise cime voljeti

Volim te jos boli me sve
jos jedna noc a nema te
mislima mojim prolazis ti
poludjet' cu od ljubavi

Ref. 2x","https://tekstovi.net/2,135,22410.html",,Volim te još,,,"Volim te još
Isto je sve
Iako znam s kim si
Ja gdje. Zauvijek si me vezala Ti
Poludjet' ću od Ljubavi. Bježao bih
Al' ne mogu
U grudima
Ti si mi tu. I u snu vječno pratiš me Ti
Poludjet' ću od Ljubavi. Ti Srce mi opet slomi
Do kraja mi ga polomi
Slomi ga ti
Pa da nemam više čime voljeti. Volim te još
Boli me sve
Jos jedna noć
A nema te. Mislima mojim prolazis Ti
Poludjet' ću od Ljubavi. Ti Srce mi opet slomi
Do kraja mi ga polomi
Slomi ga ti
Pa da nemam više čime voljeti. Ti Srce mi opet slomi
Do kraja mi ga polomi
Slumi ga ti
Pa da nemam više čime voljeti .... Volim te još...",,https://lyricstranslate.com/en/tony-cetinski-volim-te-jos-lyrics.html,['Tony Cetinski'],,,https://diskografija.com/pjesma/volim-te-jos-4227.htm,Volim te još,,,,,,
90,rLIJvpNx_1_90,Tony Cetinski,Tony Cetinski,Zajedno,5075,"Zajedno u dobru i u zlu
kunem se
jer samo ti u meni vidis
ono najbolje

Priznajem, na ljubav imun sam
bio ja
sve dok ti na srce nisi
potpis stavila
 
Ref.
Topao krevet i najljepsa zena
sto moze sreca jos biti
tiho u sebi ja zamolim Boga 
nek' ljubav ovu od svega stiti

Noci i dane bez broja sam drugima dao
i svojima zvao
u njima trazio tebe i sad kad te imam
sto moze biti bolje od toga

Sad kad te ljubim
ja ljubim andjela svoga
Od usana nek' dijeli nas 
tek kisa poljubaca

K'o prvi put ja ljubim tebe
 ljubim tebe, svoga andjela

Ref.","https://tekstovi.net/2,135,53140.html",,Zajedno,Together,,"Zajedno u dobru i u zlu
Kunem se
Jer samo ti u meni vidiš
Ono najbolje. Priznajem, na ljubav imun sam
Bio ja
Sve dok ti na srce nisi
Potpis stavila. Topao krevet i najljepša žena,što može
Sreca još biti
Tiho u sebi ja zamolim Boga nek' ljubav
Ovu od svega štiti
Noci i dane bez broja sam drugima dao
I svojima zvao
U njima tražio tebe i sad kad te imam
Što može biti
Bolje od toga
Sad kad te ljubim
Ja ljubim andela svoga. Od usana nek' dijeli nas tek kiša
Poljubaca. K'o prvi put ja ljubim tebe, ljubim tebe
Svoga andela","together in good and bad
i swear
because you are the one who see in me
the best. i confess, that i was immune to love
i was
up until the moment when you give my heart
a mark. a warm bed and the most beautiful girl on the world, what else
can be happiness
silently inside, i pray to God to protect this love
from everything
many nights and days i've given to others
and called them by my own
within them i've searched you and when i have you
what can be
better than that
now when i kiss you
i'm kissing my angel. may our lips be separated only by a torrent of
kisses. like the first time, i'm kissing you, i'm kissing you
my angel",https://lyricstranslate.com/en/zajedno-together.html,"['Tony Cetinski', 'Toše Proeski']",,,https://diskografija.com/pjesma/zajedno-21780.htm,Zajedno,,,,,,
91,rLIJvpNx_1_91,Tony Cetinski,Tony Cetinski,"Zapjevaj, sloboda je (feat. Kristijan Rahimovski)",1134,"Ukopan, ukopan
stojis k'o stativa
dok se svijet oko nas
raspada, nije te briga

Samo ja, samo ti
svatko gleda svoja posla
ljubavi ni za lijek
sve ce nas jednog dana kostat'
 
Al' ne zaboravi

Ref.
Sloboda je kada glasno pjevas
nikom ne das svijet sto si gradio
da ga sruse, ne, bori se
imas pravo reci sto na srcu je
iako grijesis, sloboda je

Budi tih, budi tih
kazes mi da sutim
ne pricaj, ne pitaj
a svijet se vani rusi

Ref.

Sloboda je

Let it snow
that will save the queen

Tanak je led pod tvojim nogama
sve dok sanjas, nista ti ne mogu
proci ce i ovo vrijeme
ne daj se, budi svoj
zapjevaj, sloboda je

Ref.","https://tekstovi.net/2,135,62528.html",,,,,,,,,,,,,,,,,,
92,rLIJvpNx_1_92,Tony Cetinski,Tony Cetinski,Zar malo to je,69385,"Sto, sto mi sad proslost spominjes
zar malo to je
samo navuci zavjese
crne boje

Ni rijeci, a ni glas
i nista od nas
sve su godine krive
al' nasi snovi pod istim krovom ne zive
 
Ref.
Jos uvijek zbog tebe hodam po staklu
ko da ludu glavu zaustavi
ko te je doveo meni bas takvu
da te srce kao nikog zavoli
svoj cu zivot za zivota zbog tebe prevariti

Sutim
kad slucajno te vidim
negdje na ulici
a lice bih prepoznao tvoje
ko kamen u bujici

Ref. 2x","https://tekstovi.net/2,135,35359.html",Aleksandra Milutinovic,Zar malo to je,Is it little?,,"Što
1
Što mi sad prošlost spominješ
Zar malo to je
Samo navuci zavjese
Crne boje. Ni riječ a ni glas
I ništa od nas
Sve su godine krive
Al naši snovi pod istim krovom ne žive. Još uvijek zbog tebe hodam po staklu
Ko da ludu glavu zaustavi
Ko te je doveo meni baš takvu
Da te srce kao nikog zavoli
Svoj ću za život za života zbog tebe prevariti. Šutim
Kad slučajno te vidim
Negdje na ulici
A lice bih prepoznao tvoje
Ko kamen u bujici","Why?
Why are now you mentioning the past?
Is it little?
Just close the curtains
the black ones.. Not a word or a sound
And nothing from us
The years are guilty
But our dreams are not living under same roof.. Because of you I'm still walking on glass
Who would stop crazy head
Who brought you to me like that
That heart would love you like no one
Because of you I will deceive for life while I live.. I'm in silence.
When I see you by chance
Somewhere in the street
I will recognize your face
Like a stone in a stream.",https://lyricstranslate.com/en/zar-malo-je-it-little.html,['Tony Cetinski'],,,https://diskografija.com/pjesma/zar-malo-to-je-16103.htm,Zar malo to je,['Aleksandra Milutinović'],['Aleksandra Milutinović'],"['Nikša Bratoš', 'Silvio Pasarić']",,,
93,rLIJvpNx_1_93,Tony Cetinski,Tony Cetinski,Zauvijek,90424,"Nocas si lijepa k'o nikada prije
opusti se

Milijun se tajni u zvijezdama krije
sve ljubi se

Ja sam tu da ti dam 
sve sto srce pozeli
 
Nebo je nocas k'o slika na staklu
i divno je
rukama proci kroz tvoju kosu
dok ljubis me

Ja sam tu da ti dam 
sve sto srce pozeli

Ref.
Zauvijek, zauvijek kunem se
zauvijek, bicu uz tebe

I kad sve propadne, kunem se
zauvijek bicu uz tebe

Hodaj kroz godine na rame moje
nasloni se
u crti sudbine na mome dlanu
prepoznaj se

Ja sam tu da ti dam 
sve sto srce pozeli

Ref.

","https://tekstovi.net/2,135,19936.html",,,,,,,,['Tony Cetinski'],1998 - A1,2004 - A sada...,https://diskografija.com/pjesma/zauvijek-3869.htm,Zauvijek,['Miro Buljan'],['Nenad Ninčević'],"['Miro Buljan', ""Darko Juranović D'Knock"", 'Srđan Sekulović']",,,
94,rLIJvpNx_1_94,Tony Cetinski,Tony Cetinski,Zbog nje,160070,"Kazu mi da pitas i sad za mene
saljem ti san, noc kao dan nemiran
ponekada u mislima donosi mi
vjetrova sum, miris tvoj blag prolazi

I znam da vrijeme razdvaja svijetove
i minute teske su ko godine
kao ludi covjek bez kosulje 
hodam gol i bos kroz zidove
 
Ref.
Zbog nje ja ne znam vise sto je budjenje
zbog nje u mojoj glavi okrece se sve
za nju jos uvijek nocu pisem stihove
i sve u meni ona pokrece
sve u meni pokrece

Kazu ti da pitam i sad za tebe
rekla si da sudbina zna najbolje

Ref.

Suze ili smijeh, svejedno je
kad njeno srce ko pijesak je
i pretvaram sve oaze u pustinje

Ref.","https://tekstovi.net/2,135,13544.html","Marijan Kiš, Miro Lesić, Niksa Bratos, Suzana Derk",Zbog nje,Because of her,,"Kažu mi da pitaš i sad za mene
1
šaljem ti san, noć kao dan nemiran
ponekada u mislima donosi mi
vjetrova šum, miris tvoj blag prolazi. I znam da vrijeme razdvaja svjetove
i minute teške su ko' godine
kao ludi čovjek bez košulje
hodam gol i bos kroz zidove. (Refren)
Zbog nje ja ne znam više što je buđenje
zbog nje u mojoj glavi okreće se sve
za nju još uvijek noću pišem stihove
i sve u meni ona pokreće
sve u meni pokreće. Kažu ti da pitam i sad za tebe
rekla si da sudbina zna najbolje. (Refren). Suze ili smijeh, svejedno je
kad njeno srce k'o pijesak je
i pretvaram sve oaze u pustinje. (Refren)","They tell me you still ask about me
I send you a dream, nights like restless days
Sometimes bring me sound of winds
in my mind, your mild scent passes me by. And I know that time makes us worlds apart
and minutes are like years
like a lunatic without his stray jacket
naked and barefoot, I walk through walls. Chorus.
She makes me forget what it means to wake up
She makes everything in my head spin
I still write her lyrics in the night
she makes everything inside me move
everything inside me moves. They tell you I still ask about you
You said that destiny knows best. Ch.. Tears or laughter, it’s all the same
When her heart is like sand
So I turn all oases into deserts. Ch.",https://lyricstranslate.com/en/zbog-nje-because-her.html,['Tony Cetinski'],1998 - A1,2000 - Super Hitovi 1998-2000,https://diskografija.com/pjesma/zbog-nje-4222.htm,Zbog nje,,,,2005 - Turky party - prvih 10 godina 2,2011 - The best of - uživo,
95,rLIJvpNx_1_95,Tony Cetinski,Tony Cetinski,Zbogom odlazim,88666,"Tvoja je haljina
njemu pod prstima
nocas bila

Ne trebam svjedoka
da zbrojim dva i dva 
sto si skrila
 
Zadrzi suze sve
nocas su jeftine
ti nemas stida

Ja sam te volio
slijepo i iskreno
a tebe briga

Ref.
Zbogom odlazim
 ovdje tijesno je
gdje god te poljubim
 on tu ljubio te

Gdje god da dirnem te 
on te dirao
neka te ima

Ako sretna si
 meni drago je
samo nemoj da 
poslije kajes se

 Drugog ljubi ti
k'o sto sam tebe ja
 i nek' te ima

Sve nase godine
 k'o kule pjescane 
vjetru si dala

Na mome satu je 
vrijeme za odlaske
zbogom draga

Ref.

Gdje god te poljubim
 on tu ljubio te
zbogom odlazim, odlazim

Ref.","https://tekstovi.net/2,135,35157.html","Inconnu Compositeur Auteur, Miro Buljan, Sonja Buljan",Zbogom Odlazim,Goodbye I'm Leaving,,"Tvoja je haljina, njemu pod prstima
Nocas bila
Ne trebam svjedoka, da zbrojim 2 i 2
sto si skrila. Zadrzi suze sve
Nocas su jeftine
Ti nemas stida
Ja sam te volio
Slijepo i iskreno
A tebe briga. Zbogom odlazim
Ovdje tijesno je
Gdje god te poljubim
On tu ljubio te
Gdje god da dirnem te
On te dirao
Neka te dira. Ako sretna si
Meni drago je
Samo nemoj da
Poslije kajes se
Drugog ljubi ti
K`o sto sam tebe ja
I nek` te ima. Sve nase godine k`o kule pjescane
Vjetru si dala
Na mome satu je vrijeme za odlaske
Zbogom draga","You dress was underneath his fingers
tonight
I don't need a witness, to add up the two plus two
you were hiding. Hold back all your tears
Tonight they are cheap
You have no shame
I loved you
Blind and sincere
but you don't care. Goodbye I'm leaving
It's to tight here
wherever I kiss you
he has already kissed
wherever I touch you
he has already touched
let him touch you. If you're happy
I'm glad
Just don't have
any regrets later
love somebody else
like I loved you
he shall have you. All our years like sand castles
you gave into the wind
My watch says it's time to leave
Goodbye my darling",https://lyricstranslate.com/en/zbogom-odlazim-goodbye-im-leaving.html-0,['Tony Cetinski'],,,https://diskografija.com/pjesma/zbogom-odlazim-16100.htm,Zbogom odlazim,['Miro Buljan'],['Sonja Buljan'],"['Miro Buljan', 'Igor Ivanović']",,,
96,rLIJvpNx_1_96,Tony Cetinski,Tony Cetinski,Zena nad zenama,79591,"Ne izlazim vise, ne pratim vijesti
i briga me kako hodam po cesti
zatvorim oci i pricam sa sobom
jer sve mi je ravno od kad sam s tobom

Ref.
Disem i zivim samo za tebe
u srcu te cuvam i nikome ne dam
moja si snaga do zadnjega trena
zauvijek ti si nad zenama zena
 
Sve si sto imam, sve si sto znam
jedino tebi pripadam
i samo sa tobom ravno do neba
zauvijek ti si sve sto mi treba

Potrosi mi srce, k'o rafal ti kreni
nek' tvoja se kosa prospe po meni
nek ova ljubav na noge stane
i ovo tijelo od strasti nek plane

Ref.

Sve sto mi treba
disem i zivim, u srcu te cuvam 
moja si snaga do zadnjega trena
zauvijek ti si nad zenama zena

Ref.
Sto mi treba","https://tekstovi.net/2,135,45144.html","Miro Buljan, Sonja Buljan",Žena nad ženama,Woman over the women,,"Ne izlazim više, ne pratim vijesti
1
I briga me kako hodam po cesti
Zatvorim oči i pričam sa sobom
Jer sve mi je ravno - od kad sam s tobom. Dišem i živim samo za tebe
U srcu te čuvam i nikome ne dam
Moja si snaga do zadnjega trena
Zauvijek ti si nad ženama žena. Sve si što imam, sve si što znam
Jedino tebi pripadam
I samo sa tobom ravno do neba
Zauvijek ti si, sve što mi treba. Potroši mi srce, k'o rafal ti kreni
Nek' tvoja se kosa prospe po meni
Nek ova ljubav na noge stane
I ovo tijelo od strasti nek plane","I don't go out anymore, I don't check the news
And I don't care how I walk through the street
I close my I eyes and talk to myself
Cause nothing matters - since I'm with you. I breathe and I live only for you
I keep you in my heart and I don't give you to anyone
You're my power until the last moment
You're forever the woman over the women. You're everything I have, you're everything I know
I only belong to you
And only with you straight to the sky
You're forever everything I need. Waste my heart, start off like a plane
Let your hair disperse on me
Let this love stand on its feets
And this body flame up from fears",https://lyricstranslate.com/en/%C5%BEena-nad-%C5%BEenama-woman-over-women.html,['Tony Cetinski'],,,https://diskografija.com/pjesma/zena-nad-zenama-23350.htm,Žena nad ženama,,,,,,
97,rLIJvpNx_1_97,Tony Cetinski,Tony Cetinski,Znaj da bit' cu tu,346206,"Mozda nisam znao 
uvijek istom mjerom vratiti
zato otvaram ti srce kao pismo
necu nista skrivati

Procitaj me do zadnje strane ti
i znat' ces da si najbolje do sada
sto su prsti dotakli
 
Ti si kao zrno soli
tvoja ljubav njezno boli
nadji srecu u mom oku
kao more duboku

Ref.
I znaj da bit' cu tu
i kad navrati nam tuga
ti u meni nadji snagu
prijatelja, vjernog druga

I znaj da bit' cu tu
da ti dobro dobrim vratim
i na vrhu i na dnu
da osmijehom te pratim

I mozda nisam znao uvijek
prave rijeci birati
ali nizasto na svijetu
tebe ne bi', ne bi' htio mijenjati

Ti si kao zrno soli
tvoja ljubav njezno boli
nadji srecu u mom oku
kao more duboku

Ref. 2x","https://tekstovi.net/2,135,13922.html",,,,,,,,['Tony Cetinski'],,,https://diskografija.com/pjesma/znaj-da-bit-cu-tu-7668.htm,Znaj da bit ću tu,['Miro Buljan'],['Antonija Šola'],['Miro Buljan'],,,
98,rLIJvpNx_1_98,Tony Cetinski,Tony Cetinski,Zvijezda,103482,"Daj mi da udjem ti u dusu
vrijeme je hladno i vjetrovi pusu
svatko treba mir i sretnu luku
al' bez tebe ju nemam ja

Splela si svoju kosu kao grane
da ti s jutrom u njoj ljubav svane
bez tebe sam slovo na papiru
tvoja ljubav mene drzi zivog
 
Ref.
Spustila te zvijezda
na planetu da mi budes radost
i da s tobom mogu
u zivotu proci sve
da me smiris trebam te
trebam tvoje ruke
da me od oluje, kise sklone
s vremenom ce sve
postat' pepeo i prah
al' me s tobom niceg nije strah
niceg nije strah

Ljubav je k'o zito ispod mlina
prasina od zlata, njezna, fina
ti si ta od koje sreca krene
plovi uvijek i povedi mene

Ref.","https://tekstovi.net/2,135,8887.html",,Zvijezda,Star,,"Daj mi da uđem ti u dušu
1
vrijeme je hladno i vjetrovi pušu
svatko treba mir i sretnu luku
al' bez tebe ju nemam ja. Splela si svoju kosu kao grane
da ti s jutrom u njoj ljubav svane
bez tebe sam slovo na papiru
tvoja ljubav mene drži živog. Ref.
Spustila te zvijezda
na planetu da mi budeš radost
i da s tobom mogu
u životu proći sve
da me smiriš trebam te
trebam tvoje ruke
da me od oluje, kiše sklone
s vremenom će sve
postat' pepeo i prah
al' me s tobom ničeg nije strah
ničeg nije strah. Ljubav je k'o žito ispod mlina
prašina od zlata, nježna, fina
ti si ta od koje sreća krene
plovi uvijek i povedi mene. Ref.","Let me enter your soul
the weather is cold and the wind blows
everyone needs peace and a joyful haven
but without, that's something I don't have. You've split your hair, like branches
so that you would, by morning, dawn them in love
I'm just a letter on paper without you
your love keeps me alive. A star dropped you
on this planet to be my joy
and to be able to do anything in life
being with you
I need you to calm me down
I need your hands
so that they can shield me from the storm and rain
with time, everything will
turn into ash and dust
but I'm not scared of anything when I'm with you
I'm not scared of anything. Love is like a seed after the mill,
dust made from gold, soft, fine
you're the one, where happiness starts
sail away forever and take me with you",https://lyricstranslate.com/en/zvijezda-star.html,['Tony Cetinski'],2002 - Hrvatski Radijski Festival 2002,"2004 - A sada...
Aranžman: Miro Buljan",https://diskografija.com/pjesma/zvijezda-1447.htm,Zvijezda,['Miro Buljan'],['Miro Buljan'],,"2011 - The best of
Aranžman: Miro Buljan",,
