Artist,Artist_discogs,Song_discogs,Song_duration_discogs,Written-By_discogs,Album_title_discogs,Lyrics By_discogs,Music By_discogs,Album_year_discogs,Written By_discogs,Flute_discogs,Translated By_discogs,Arranged By_discogs,Conductor_discogs,Orchestra_discogs,Adapted By_discogs,Adapted By (Text)_discogs,Translated By [Uncredited]_discogs,Adapted By (Text) [Uncredited]_discogs,Written-By [Original Lyrics/Uncredited]_discogs,Adapted By (Text) [Adapt.]_discogs,Choir_discogs,Backing Vocals_discogs,Lyrics By [A1]_discogs,Lyrics By [A2]_discogs,Lyrics By [A3]_discogs,Lyrics By [A4]_discogs,Lyrics By [A6]_discogs,Lyrics By [A7]_discogs,Music By [A1_discogs,A2_discogs,A3_discogs,A4_discogs,A6_discogs,A7]_discogs,Written-By [A5_discogs,A8]_discogs,Lyrics By [B1_discogs,B2_discogs,B5]_discogs,Lyrics By [B3]_discogs,Lyrics By [B4]_discogs,Lyrics By [B6]_discogs,Lyrics By [B7]_discogs,Music By [B1]_discogs,Music By [B2_discogs,Music By [B3_discogs,B6_discogs,B7]_discogs,Music By [B4]_discogs,Featuring_discogs,Written By [Lyrics]_discogs,Composed By_discogs,Soloist_discogs,Lyrics By [Original German]_discogs,Lyrics By [Original Italian]_discogs,Lyrics By [Original English]_discogs,Performer_discogs,Songwriter_discogs,Album_year_title_discogs,All_albums_discogs
Tereza Kesovija,Tereza Kesovija,"Bit Će Bolje, Znam",,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,"Gdje Ima Srca, Tu Sam I Ja",2:38,,"Gdje Ima Srca, Tu Sam I Ja",Margit Antauer,Tereza Kesovija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Gdje Ima Srca, Tu Sam I Ja","nan-Gdje Ima Srca, Tu Sam I Ja"
Tereza Kesovija,Tereza Kesovija,Gdje Ima Srca Tu Sam Ja,2:38,,Spomenar (Balade Mora I Ljubavi),,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0-Spomenar (Balade Mora I Ljubavi),2000.0-Spomenar (Balade Mora I Ljubavi)
Tereza Kesovija,Tereza Kesovija,Ne Sanjaj Stare Ljubavi,3:36,,Spomenar (Balade Mora I Ljubavi),,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0-Spomenar (Balade Mora I Ljubavi),2000.0-Spomenar (Balade Mora I Ljubavi)
Tereza Kesovija,Tereza Kesovija,Živim U Uspomenama,5:15,,Spomenar (Balade Mora I Ljubavi),,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0-Spomenar (Balade Mora I Ljubavi),2000.0-Spomenar (Balade Mora I Ljubavi)
Tereza Kesovija,Tereza Kesovija,Ako Želiš To,3:08,,Spomenar (Balade Mora I Ljubavi),,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0-Spomenar (Balade Mora I Ljubavi),2000.0-Spomenar (Balade Mora I Ljubavi)
Tereza Kesovija,Tereza Kesovija,"Malo, Maleno",2:02,,Ja Sam Pjesma (Najljepše Mediteranske Melodije),,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije),2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije)
Tereza Kesovija,Tereza Kesovija,"Stani, Stani (Live)",3:46,,Ja Sam Pjesma (Najljepše Mediteranske Melodije),,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije),2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije)
Tereza Kesovija,Tereza Kesovija,Plavi Nocturno ℗ 1961,,,Kronologija - 20 izvornih snimaka,,,2002.0,Mario Nardelli,,,Mario Nardelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Margellina ℗ 1962,,,Kronologija - 20 izvornih snimaka,Umberto Martucci,Umberto Martucci,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Sjećanje Na Italiju   ℗ 1962,,,Kronologija - 20 izvornih snimaka,Lelio Luttazzi,Lelio Luttazzi,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Ne Oplakujem   ℗ 1962,,,Kronologija - 20 izvornih snimaka,Michel Vaucaire,Michel Vaucaire,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Čakule O SIromajima   ℗ 1965,,,Kronologija - 20 izvornih snimaka,Zdenko Runjić,Zdenko Runjić,2002.0,,,,Zlatko Černjul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Rastanimo Se   ℗ 1963,,,Kronologija - 20 izvornih snimaka,Dragutin Britvić,Mario Bogliuni,2002.0,,,,Ferdo Pomykalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Vrijeme Je Za Twist   ℗ 1963,,,Kronologija - 20 izvornih snimaka,Mario Panzeri,Mario Panzeri,2002.0,,,,Stipica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Renato   ℗ 1963,,,Kronologija - 20 izvornih snimaka,Alberto Testa,,2002.0,Alberto Testa,,,Stipica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Postao Si Navika   ℗ 1964,,,Kronologija - 20 izvornih snimaka,Pomus-Shuman,Pomus-Shuman,2002.0,,,,Mario Nardelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Golubovi   ℗ 2002,,,Kronologija - 20 izvornih snimaka,Dragutin Britvić,Branimir Mihaljević,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Četiri Haljine   ℗ 1964,,,Kronologija - 20 izvornih snimaka,Franco Migliacci,Franco Migliacci,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Nima Splita Do Splita   ℗ 1964,,,Kronologija - 20 izvornih snimaka,Ivica Krajač,Nikica Kalogjera,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Molim Oproštaj Tvoj   ℗ 1965,,,Kronologija - 20 izvornih snimaka,Franco Migliacci,Franco Migliacci,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Parkovi   ℗ 1965,,,Kronologija - 20 izvornih snimaka,Arsen Dedić,Alfi Kabiljo,2002.0,,,,Alfi Kabiljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Još Mnogo Jače   ℗ 1966,,,Kronologija - 20 izvornih snimaka,Jean-Max Rivière,Jean-Max Rivière,2002.0,,,,Alfi Kabiljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Larina Pjesma   ℗ 1966,,,Kronologija - 20 izvornih snimaka,Paul Francis Webster,Paul Francis Webster,2002.0,,,,Alfi Kabiljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Moja Pjesma   ℗ 1968,,,Kronologija - 20 izvornih snimaka,,,2002.0,Charlie Chaplin,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Ja Slijedim Svoju Zvijezdu   ℗ 1968,,,Kronologija - 20 izvornih snimaka,,,2002.0,Luis Aguile,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Tvoj Glas   ℗ 1970,,,Kronologija - 20 izvornih snimaka,,,2002.0,Ivica Krajač,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,"Nono, Moj Dobri Nono   ℗ 1969",,,Kronologija - 20 izvornih snimaka,Ivica Krajač,Nikica Kalogjera,2002.0,,,,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0-Kronologija - 20 izvornih snimaka,2002.0-Kronologija - 20 izvornih snimaka
Tereza Kesovija,Tereza Kesovija,Casta Diva,4:07,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Sjaj,3:33,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Moderato Cantabile,3:44,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Ni Me Stra',3:20,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Ljubav Je Jača Od Samog Života,4:02,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Demain,3:18,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)/2005.0-Mojih 45 Skalina/2008.0-A L'Olympia/2018.0-The Best Of Collection/2020.0-Anthologie 1965-1978
Tereza Kesovija,Tereza Kesovija,Con Te Partirò,3:59,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Katedrala,3:31,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)/2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Nessun' Dorma,4:08,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Et Si Demain,3:56,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Les Parapluies De Cherbourg,10:27,,S Druge Strane Sna (Live),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-S Druge Strane Sna (Live),nan-S Druge Strane Sna (Live)
Tereza Kesovija,Tereza Kesovija,Larina Pjesma / Na Stradunu / Sunčane Fontane,4:31,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,Prijatelji Stari Gdje Ste / Tajna Života / Moja Ruka Te Traži,5:04,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,Marinero / Sva Su Proljeća U Meni,4:06,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,Stare Ljubavi / San Julske Noći / Ispijmo Čašu Sve Do Dna,5:03,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,Ima Nešto Jače / Pronađi Put / I Gledam Moje Konavle,5:00,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,"Nono, Dobri Moj Nono / Zar Ima Nešto Ljepše / Voli Me, Voli",4:37,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,Ja Sam Pjesma / Ja Slijedim Svoju Pjesmu / Uz Gradele,4:55,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,"Nježne Strune Mandoline / Mladosti, Moja Slatka Radosti / Sutra Je Novi Dan",5:43,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,Poljubi Me S Obje Bande/ Sviraj Mi Sviraj / Nima Splita Do Splita,4:29,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,Ljubav Je Moj Grijeh / Ja Ne Žalim Dane / Popevka Za Ljubav,4:41,,The Best Of Tereza Kesovija - 30 Hitova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-The Best Of Tereza Kesovija - 30 Hitova,nan-The Best Of Tereza Kesovija - 30 Hitova
Tereza Kesovija,Tereza Kesovija,CD1,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Pjesma Tipkačice,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Djelić Sekunde,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Kad Se Jednom Vratiš Ti,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,CD2,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Popevka Za Ljubav,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina/2012.0-Najljepše Ljubavne Pjesme
Tereza Kesovija,Tereza Kesovija,Nemam Te,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Budim Se Sretna,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Uvijek Će Biti Pjesma,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection
Tereza Kesovija,Tereza Kesovija,Konavle Moje,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Konavle Lijepo,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Nikad Te Nisam Prokljela,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,I Ni Me Stra,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina/2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Naša Ljubav,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,CD3 - Bonus CD - Tereza Live A L Olympia,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Prijatelji Stari....,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,"C`est Mon Plays, Mon Amour",,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Je Suis Nee Ce Jour la,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Je Te Reparlerai D`amour,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Odgovorila Rošča Zalataja,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,"Je L`aime, Je L`aime (Đelem Đelem)",,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Send In The Clowns,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,C`est Ma Chanson,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Tu Viens de Tres Loin,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Ne Me Dis Pas,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,la Chanson de Lara,,,Mojih 45 Skalina,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0-Mojih 45 Skalina,2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Zaustavi Vrijeme,4:09,,Zaustavi Vrijeme,,David Foster,2007.0,,,Margit Antauer,Ante Pecotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme/2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Nauči Me,3:49,Ante Pecotić,Zaustavi Vrijeme,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme/2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Ti I Ja Smo Jedno,3:47,Ante Pecotić,Zaustavi Vrijeme,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivo Gamulin,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme/2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Uzmi Il' Ostavi,3:46,,Zaustavi Vrijeme,Alka Vuica,Ante Pecotić,2007.0,,,,Ante Pecotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme
Tereza Kesovija,Tereza Kesovija,Moja Bol,3:44,Jure Stanić,Zaustavi Vrijeme,,,2007.0,,,,Aleksandar Valenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme
Tereza Kesovija,Tereza Kesovija,"Bože, Kako Te Volim (Dio Come Ti Amo)",3:35,,Zaustavi Vrijeme,,Domenico Modugno,2007.0,,,Margit Antauer,Aleksandar Valenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme
